style;color;name;image_url;description;season
EQBWR03258;KTP0;Surf Tee SS You (KTP0);;"__Fit:__ Loose fit, cut for room and comfort
__Fabric:__ STRETCHFLIGHT
UPF 50+ Sun protection
Chlorine-resistant properties
Moisture-wicking properties
Treatment: Solution dyed fabric [black colourway]";261
EQYWS03916;KTP0;UNIONSTRAIGHTSH (KTP0);;"__Fabric:__ Cotton, elastane
__Wash:__ Enzyme Wash
__Fit:__ Straight
__Outseam:__ 20"" outseam
__Waist:__ Fixed
__Closure:__Zip and button
__Pockets:__ Front slash, back welt with button and pocket flap
Woven label on front slash pocket";261
EQYWS03916;KVJ0;UNIONSTRAIGHTSH (KVJ0);;"__Fabric:__ Cotton, elastane
__Wash:__ Enzyme Wash
__Fit:__ Straight
__Outseam:__ 20"" outseam
__Waist:__ Fixed
__Closure:__Zip and button
__Pockets:__ Front slash, back welt with button and pocket flap
Woven label on front slash pocket";261
EQYHY03890;KVJ0;RUN ASHORE AMPH (KVJ0);;"__Use:__ Everyday Adventure
BENEFITS
Durable. Comfortable. Quick-drying
MADE BETTER
Made with 90% pre-consumer recycled nylon
PFC Free durable water repellent treatment
__Fabric:__ Recycled nylon [117 g/m2]
FEATURES
__Fit:__ Classic, comfortable regular fit
__Lining:__ Unlined design
__Closure:__Adjustable belt on waist
__Outseam:__ 18"", regular length
__Pockets:__ Signature secured phone pocket
Side hand pockets
Reflective details
Locker loop";261
EQYWS03916;CJZ0;UNIONSTRAIGHTSH (CJZ0);;"__Fabric:__ Cotton, elastane
__Wash:__ Enzyme Wash
__Fit:__ Straight
__Outseam:__ 20"" outseam
__Waist:__ Fixed
__Closure:__Zip and button
__Pockets:__ Front slash, back welt with button and pocket flap
Woven label on front slash pocket";261
EQWNP03068;KVJ6;LOMASWOVENHEMP (KVJ6);;"__Fabric:__ Organic cotton, true hemp blend [140 g/m2]
__Fit:__ Elasticated pant fit
Elasticated waistband
__Wash:__ Softener wash and anti-pilling treatment
All-over printed design
Quiksilver recycled woven label patched on back pocket



";261
EQYDS03118;BLCW;MERCURYDENIMSHN (BLCW);;"__Fabric:__ Cotton stretch denim
__Wash:__ Stone Wash
__Fit:__ Baggy fit
__Waist:__ Fixed
__Closure:__Metal shank and zip
__Pockets:__ Front pockets
Coin pocket
Back patch pocket
Branded rivets on front pockets0 on back pocket";261
AQBHA03593;BYC6;CLASSIC FOAM TR (BYC6);;"5-panel foam trucker
Sublimated art on front panels
Woven label at centre front
Plastic rear closure.";261
AQYWS03233;CRE0;UNIONREGULARSHO (CRE0);;"__Fabric:__ Cotton poly stretch
__Wash:__ Garment wash
__Fit:__ Straight
__Outseam:__ 20""
__Waist:__ Fixed
__Closure:__Zipper and button
__Pockets:__ Front slash pockets, back welt pockets
__Branding:__ Woven label at front slash pocket, woven label at back pocket.";261
EQYKT04410;WEG3;LEKONISTRIPESST (WEG3);;"__Fabric:__ Cotton Jersey [200 g/m2]
__Fit:__ Comfort fit, slightly wider for more comfort
__Neck:__ Rib knit on collar
__Sleeves:__ Short sleeves
Striped yarn-dyed
Flag label on side seam

";261
EQYHY03881;BGA0;UNION AMPHIBIAN (BGA0);;"__Coating:__ PFC FREE HYDROPHOBIC TREATMENT
__Fabric:__ Remade Surfsilk: Tough on the outside, soft on the inside
__Fit:__ Straight Leg Fit
__Outseams:__ 20"" outseam
__Waist And Closure:__ Non-corrosive zip fly with button closure
__Fly:__ Zip Fly
Side-entry pockets
Back left pocket with button closure
Back right pocket with water-resistant auto-lock zipper
Iconic Mountain and Wave Logo
Key bungee loop side pocket
Recycled yarn";261
EQWNP03068;WEG3;LOMASWOVENHEMP (WEG3);;"__Fabric:__ Organic cotton, true hemp blend [140 g/m2]
__Fit:__ Elasticated pant fit
Elasticated waistband
__Wash:__ Softener wash and anti-pilling treatment
All-over printed design
Quiksilver recycled woven label patched on back pocket



";261
EQYDP03503;KVJ0;MERCURY DENIM P (KVJ0);;"__Fabric:__ Cotton Twill [11.5 oz.]
__Wash:__ Heavy Stone Wash
__Fit:__ Baggy fit
__Waist:__ Fixed
__Closure:__Metal shank and zip
__Pockets:__ Front pockets
Coin pocket
Back patch pocket
Contrasted stitching
Branded rivets on front pockets0 on back pocket";261
EQWNP03066;BLC3;GRATTANPARK (BLC3);;"__Fabric:__ Lightweight pure cotton fabric
__Fit:__ Elasticated wide leg pant fit
__Wash:__ Simple garment wash
Vertical yarn-dyed stripes
Quiksilver embroidery at top leg
Quiksilver recycled woven label pack";261
EQYWS03916;WEG0;UNIONSTRAIGHTSH (WEG0);;"__Fabric:__ Cotton, elastane
__Wash:__ Enzyme Wash
__Fit:__ Straight
__Outseam:__ 20"" outseam
__Waist:__ Fixed
__Closure:__Zip and button
__Pockets:__ Front slash, back welt with button and pocket flap
Woven label on front slash pocket";261
EQWWD03129;BYGW;LOLADENIMDRESS (BYGW);;"__Fabric:__ Cotton [270 g/m2]
__Fit:__ Mid length
__Wash:__ Heavy wash
Fitted waist with metal zip closure on centre back
Quiksilver embroidery on left chest when worn";261
EQWWD03131;KVJ6;GARRISONDRESS (KVJ6);;"__Fabric:__ Cotton twill [230 g/m2]
__Fit:__ Maxi fit
__Wash:__ Heavy wash
Brushed fabric
One colour plaid
Elasticated waist
Zip on centre back opening
Quiksilver graphic embroidery on chest
Quiksilver recycled label pack";261
EQYDS03122;KVJ1;MERCURYDENIMCHE (KVJ1);;"__Fabric:__ Cotton stretch denim
__Wash:__ Stone Wash
__Fit:__ Baggy fit
__Waist:__ Fixed
__Closure:__Metal shank and zip
__Pockets:__ Front pockets
Coin pocket
Back patch pocket
Branded rivets on front pockets0 on back pocket";261
EQYHY03881;RQZ0;UNION AMPHIBIAN (RQZ0);;"__Coating:__ PFC FREE HYDROPHOBIC TREATMENT
__Fabric:__ Remade Surfsilk: Tough on the outside, soft on the inside
__Fit:__ Straight Leg Fit
__Outseams:__ 20"" outseam
__Waist And Closure:__ Non-corrosive zip fly with button closure
__Fly:__ Zip Fly
Side-entry pockets
Back left pocket with button closure
Back right pocket with water-resistant auto-lock zipper
Iconic Mountain and Wave Logo
Key bungee loop side pocket
Recycled yarn";261
EQWNS03095;GCC6;LUDDENSHORT (GCC6);;"__Fabric:__ seersucker textured fabric cotton elastane [88 g/m2]
__Fit:__ Elasticated fit
__Wash:__ Simple garment wash
Fluid look
Matching fabric drawcord on waistband
All-over printed design
Recycled woven label pack";261
EQYWS03917;CJZ0;FREEFALLCARGO (CJZ0);;"__Fabric:__ Pure cotton slub
__Fit:__ Baggy 22"" length
__Waist:__ Elasticated waistband
Side pockets
Back pockets
Cargo pockets";261
EQYBA03191;KTP0;PANDORPACK (KTP0);;"__Fabric:__ Recycled Polyester [600D]
__Compartments:__ Main Zipped Compartment, Front Zip Pocket
__Straps:__ Adjustable Shoulder Strap
Daisy Chain with D-Ring Attachment
Front Label
__Size:__ 18[H] x 15[W] x 5[D] cm
__Volume:__ 2L";261
EQWWT03155;WEG3;LOMASWOVENTOP (WEG3);;"__Fabric:__ Organic cotton, true hemp blend [140 g/m2]
__Fit:__ Gilet fit
__Wash:__ Softener wash and anti-pilling treatment
All-over printed design
Quiksilver recycled woven label centered on left waist patched pocket";261
EQYKT04418;KTP0;NOYA DOUBLE LAY (KTP0);;"__Fabric:__ Organic cotton heavy weight fabric [250 g/m2]
__Fit:__ Comfort fit, slightly wider for more comfort
__Neck:__ Crew neckline
HD screen print
Quiksilver woven label in side seam";261
EQWWD03131;WEG3;GARRISONDRESS (WEG3);;"__Fabric:__ Cotton twill [230 g/m2]
__Fit:__ Maxi fit
__Wash:__ Heavy wash
Brushed fabric
One colour plaid
Elasticated waist
Zip on centre back opening
Quiksilver graphic embroidery on chest
Quiksilver recycled label pack";261
EQYHY03892;YKM0;HIGHLINE AMPHIB (YKM0);;"__Use:__ Training
BENEFITS
__Freedom Of Movement:__ Comfortable, stretch fabric
DryFlight¨ Ultra wicking fabric - ultra-light, breathable and quick-drying
Smart pocket for your essentials
MADE BETTER
Made with 45% recycled polyester fibres from textile waste and 45% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Main fabric - Poplin, recycled polyester, elastane [120 g/m2]
Recycled polyester and elastane blend iner short
FEATURES
__Fit:__ Athletic fit
__Lining:__ Stretch iner liner
__Closure:__Soft jacquard-knit elasticated waist with drawcord
__Outseam:__ 17"" outseam
__Pockets:__ Signature secured phone pocket
Side hand pockets
Internal key pocket";261
EQWNS03091;TMP1;BRICKENSBERMUDA (TMP1);;"__Fabric:__ Lightweight cotton fabric [150 g/m2]
__Fit:__ Slack high waist
__Wash:__ Garment wash with soft hand-feel
Button and metal zip on front opening
Quiksilver plaid
Pleats on front
Welt pocket on back
Belt loops on waist
Quiksilver recycled woven label pack

";261
EQYHY03892;KVJ0;HIGHLINE AMPHIB (KVJ0);;"__Use:__ Training
BENEFITS
__Freedom Of Movement:__ Comfortable, stretch fabric
DryFlight¨ Ultra wicking fabric - ultra-light, breathable and quick-drying
Smart pocket for your essentials
MADE BETTER
Made with 45% recycled polyester fibres from textile waste and 45% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Main fabric - Poplin, recycled polyester, elastane [120 g/m2]
Recycled polyester and elastane blend iner short
FEATURES
__Fit:__ Athletic fit
__Lining:__ Stretch iner liner
__Closure:__Soft jacquard-knit elasticated waist with drawcord
__Outseam:__ 17"" outseam
__Pockets:__ Signature secured phone pocket
Side hand pockets
Internal key pocket";261
EQYHY03892;SJEH;HIGHLINE AMPHIB (SJEH);;"__Use:__ Training
BENEFITS
__Freedom Of Movement:__ Comfortable, stretch fabric
DryFlight¨ Ultra wicking fabric - ultra-light, breathable and quick-drying
Smart pocket for your essentials
MADE BETTER
Made with 45% recycled polyester fibres from textile waste and 45% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Main fabric - Poplin, recycled polyester, elastane [120 g/m2]
Recycled polyester and elastane blend iner short
FEATURES
__Fit:__ Athletic fit
__Lining:__ Stretch iner liner
__Closure:__Soft jacquard-knit elasticated waist with drawcord
__Outseam:__ 17"" outseam
__Pockets:__ Signature secured phone pocket
Side hand pockets
Internal key pocket";261
EQYBA03192;GNZ0;MOJAVEpack (GNZ0);;"__Fabric:__ Recycled Polyester [600D]
__Compartments:__ Two Compartments, Back Zipped Pocket
__Straps:__ Adjustable Webbing Strap
Front Strap Attachment
__Size:__ 15.5[H] x 29[W] x 7[D] cm
__Volume:__ 2L";261
EQYBA03192;TKS0;MOJAVEpack (TKS0);;"__Fabric:__ Recycled Polyester [600D]
__Compartments:__ Two Compartments, Back Zipped Pocket
__Straps:__ Adjustable Webbing Strap
Front Strap Attachment
__Size:__ 15.5[H] x 29[W] x 7[D] cm
__Volume:__ 2L";261
EQKHA03044;KZM0;CLASSIC FOAM TR (KZM0);;"5 Panel foam fit
Printed art on front panels
Back mesh
Plastic Adjuster";261
AQYAA03354;BJK6;Freshness Towel (BJK6);;"__Fabric:__ Thick cotton velour
Sublimated print
__Size:__ 63"" x 31""/160cm x 80cm.";261
EQKHA03044;KVJ0;CLASSIC FOAM TR (KVJ0);;"5 Panel foam fit
Printed art on front panels
Back mesh
Plastic Adjuster";261
AQYAA03354;KTP6;Freshness Towel (KTP6);;"__Fabric:__ Thick cotton velour
Sublimated print
__Size:__ 63"" x 31""/160cm x 80cm.";261
AQBHA03593;CRE6;CLASSIC FOAM TR (CRE6);;"5-panel foam trucker
Sublimated art on front panels
Woven label at centre front
Plastic rear closure.";261
AQYHA05096;BLC0;DECADES COTTON (BLC0);;"Curved brim
Faux debossed patch on centre front
__Fabric:__ Washed twill front panels, mesh rear panels
High-definition label at rear closure
Plastic snapback";261
AQYAA03354;BQV6;Freshness Towel (BQV6);;"__Fabric:__ Thick cotton velour
Sublimated print
__Size:__ 63"" x 31""/160cm x 80cm.";261
EQKHA03044;GNZ0;CLASSIC FOAM TR (GNZ0);;"5 Panel foam fit
Printed art on front panels
Back mesh
Plastic Adjuster";261
AQYAA03354;CRE6;Freshness Towel (CRE6);;"__Fabric:__ Thick cotton velour
Sublimated print
__Size:__ 63"" x 31""/160cm x 80cm.";261
EQYHA03467;RZM0;DRIFTER CLICKER (RZM0);;"5 Panel fit
__Fabric:__ Recycled fabric
Netplus¨ brim made from recycled fishing nets
Flat direct embroidery
Adjustable plastic snap closure";261
AQYHA03575;CRE0;Renegade 2 (CRE0);;"__Fabric:__ Cotton twill fabric
Debossed faux leather patch on side front
Matching fabric closure";261
AQYHA05096;TKS0;DECADES COTTON (TKS0);;"Curved brim
Faux debossed patch on centre front
__Fabric:__ Washed twill front panels, mesh rear panels
High-definition label at rear closure
Plastic snapback";261
EQYBP03727;CRE0;WTR DAYPACK (CRE0);;"__Fabric:__ Sealed Seam Tarpaulin and Recycled Polyester [600D]
__Compartments/Closure:__ Main Zipped Compartment, Front Pocket for Essentials
Bonded Wet/Dry Bottom
Air Mesh Shoulder Strap
__Size:__ 47[H] x 33[W] x 18[D] cm
__Volume:__ 20L";261
EQYBP03731;CRE0;ALTACAMABACKPAC (CRE0);;"__Fabric:__ Recycled Polyester [600D/450D Micro Ripstop, 900D Bottom Fabric]
__Compartments/Closure:__ Main Zip Compartment, Exterior Fleece-Lined Goggle Pocket, Two Side Mesh Pockets
__Straps:__ Padded Shoulder Straps with Sternum Strap
Removable Waist Belt
Front Strap Attachments
Inside Organizer with Laptop Sleeve
__Size:__ 48[H] x 28[W] x 15[D] cm
__Volume:__ 18L";261
EQWNS03094;TKS0;TAWLEYSHOR (TKS0);;"__Fabric:__ Organic cotton [115 g/m2]
__Fit:__ Elasticated fit
__Wash:__ Simple garment wash
Fluid look
Matching fabric drawcord on waistband
Quiksilver striped yarn-dyed design
Recycled woven label pack";261
EQKWS03221;CJZ0;TAXERBOYWS (CJZ0);;"__Fabric:__ Cotton Stretch Poplin
__Wash:__ Enzyme Wash
__Fit:__ Straight
__Outseam:__ 15"" outseam
__Waist:__ Elasticated
__Closure:__Drawcord
__Pockets:__ Front slash and back patch pocket
Woven label on front0 on back patch";261
EQWJK03088;TKS0;TAWLEY (TKS0);;"__Fabric:__ Crinkle nylon [117 g/m2]
Lined with contrasted colour mesh
__Fit:__ Oversized fit
__Pockets:__ Welt pockets on front
__Closure:__Zip on centre front
Elasticated cuffs
Pop colour stitch
Quiksilver heat transfer logo on chest
Quiksilver recycled label pack";261
EQKWS03221;KVJ0;TAXERBOYWS (KVJ0);;"__Fabric:__ Cotton Stretch Poplin
__Wash:__ Enzyme Wash
__Fit:__ Straight
__Outseam:__ 15"" outseam
__Waist:__ Elasticated
__Closure:__Drawcord
__Pockets:__ Front slash and back patch pocket
Woven label on front0 on back patch";261
EQYBA03194;CRE0;MEDBACKDRY (CRE0);;"__Fabric:__ Sealed Seam Tarpaulin and Polyester [600D]
__Compartments/Closure:__ Main Compartment with Roll-Top Closure
Adjustable Strap
Screen-Printed Logo
__Size:__ 55[H] x 24[W] cm
__Volume:__ 10L";261
EQYBA03194;KTP0;MEDBACKDRY (KTP0);;"__Fabric:__ Sealed Seam Tarpaulin and Polyester [600D]
__Compartments/Closure:__ Main Compartment with Roll-Top Closure
Adjustable Strap
Screen-Printed Logo
__Size:__ 55[H] x 24[W] cm
__Volume:__ 10L";261
EQBNP03137;KVJ0;NEWWEGETBY (KVJ0);;"__Fabric:__ Cotton, elastane [205 g/m2]
__Fit:__ Straight tapered cargo fit
__Fly/Waist:__ Elastic waistband with Drawcord
Drawcord is fixed at middle back waistband with bartack
Contrasted embroidery QUIKSILVER lettering on left hand side pocket
Branded label on left hand front pocket and right hand back pocket";261
EQYWS03907;CJZ0;TAXERCARGOWS (CJZ0);;"Polyester cotton blend Twill
__Fit:__ Elasticated 19"" fit
__Fly/Waist:__ Elasticated waistband with zip
Drawcord closure
Side pockets
Back pockets
Cargo pockets";261
EQYWS03907;KTP0;TAXERCARGOWS (KTP0);;"Polyester cotton blend Twill
__Fit:__ Elasticated 19"" fit
__Fly/Waist:__ Elasticated waistband with zip
Drawcord closure
Side pockets
Back pockets
Cargo pockets";261
AQYAA03233;KVJ8;HOODY TOWEL (KVJ8);;"__Fabric:__ Terry cotton
Mixed batch of prints across style
Front kangaroo pocket
Chest and back logo
__Size:__ 43"" x 31""/110cm x 81cm.";261
AQYAA03233;BJK7;HOODY TOWEL (BJK7);;"__Fabric:__ Terry cotton
Mixed batch of prints across style
Front kangaroo pocket
Chest and back logo
__Size:__ 43"" x 31""/110cm x 81cm.";261
EQYKT04412;KVJ3;OKANO JACQUARD (KVJ3);;"__Fabric:__ Cotton jersey fabric [160 g/m2]
Yarn-dyed stripes
__Fit:__ Comfort fit, slightly wider for more comfort
__Neck:__ Rib knit on collar
Recycled Quiksilver woven label inserted in side seam";261
AQYAA03233;KTP6;HOODY TOWEL (KTP6);;"__Fabric:__ Terry cotton
Mixed batch of prints across style
Front kangaroo pocket
Chest and back logo
__Size:__ 43"" x 31""/110cm x 81cm.";261
EQBNP03137;TKS0;NEWWEGETBY (TKS0);;"__Fabric:__ Cotton, elastane [205 g/m2]
__Fit:__ Straight tapered cargo fit
__Fly/Waist:__ Elastic waistband with Drawcord
Drawcord is fixed at middle back waistband with bartack
Contrasted embroidery QUIKSILVER lettering on left hand side pocket
Branded label on left hand front pocket and right hand back pocket";261
EQYKT04414;KTP3;LOPAZ STRIPED S (KTP3);;"__Fabric:__ Organic cotton and polyester blend [190 g/m2]
Yarn-dyed thin stripes
__Fit:__ Classic, comfortable regular fit
__Neck:__ Rib knit on collar
Patch pocket on chest
Recycled Quiksilver woven flag label in side seam";261
EQBDP03185;KZMW;TAXERDENIMPTYT (KZMW);;"__Fabric:__ Cotton Denim
__Wash:__ Enzyme Wash
__Fit:__ Straight
__Waist:__ Adjustable
__Closure:__Drawcord
__Pockets:__ Front Slash, Back Patch
__Branding:__ Woven Label At Back Pocket";261
EQBWS03389;TKS0;MWCARGOSHORTYOU (TKS0);;"__Fabric:__ Peached Cotton Twill
__Wash:__ Enzyme Wash
__Fit:__ Straight
__Outseam:__ 18"", regular length
__Waist:__ Fixed
__Closure:__Zip and button
__Pockets:__ Front slash, back welt with pocket flaps
Cargo pockets
Woven label on front slash pocket";261
EQYWS03912;CRE0;MWCARGOSHORT (CRE0);;"__Fabric:__ Cotton, elastane [230 g/m2]
__Fit:__ Easy straight fit
__Outseam:__ 20"" outseam
__Waist:__ Fixed waistband with zip and button closure
Side pockets
Cargo pockets
Quiksilver embroidery on side and back
Quiksilver recycled woven label pack";261
EQYKT04414;RQZ3;LOPAZ STRIPED S (RQZ3);;"__Fabric:__ Organic cotton and polyester blend [190 g/m2]
Yarn-dyed thin stripes
__Fit:__ Classic, comfortable regular fit
__Neck:__ Rib knit on collar
Patch pocket on chest
Recycled Quiksilver woven flag label in side seam";261
EQYDS03113;KVJ0;DNABEACHDENSHOR (KVJ0);;"__Fabric:__ Cotton denim fabric
__Wash:__ Enzyme wash
__Fit:__ Straight fit
__Waist:__ Adjustable waist
__Closure:__ Drawcord closure
__Pockets:__ Front slash pocket
Back patch pocket
__Branding:__ Woven label at back pocket";261
EQYWS03912;CJZ6;MWCARGOSHORT (CJZ6);;"__Fabric:__ Cotton, elastane [230 g/m2]
__Fit:__ Easy straight fit
__Outseam:__ 20"" outseam
__Waist:__ Fixed waistband with zip and button closure
Side pockets
Cargo pockets
Quiksilver embroidery on side and back
Quiksilver recycled woven label pack";261
EQYKT04414;WBK3;LOPAZ STRIPED S (WBK3);;"__Fabric:__ Organic cotton and polyester blend [190 g/m2]
Yarn-dyed thin stripes
__Fit:__ Classic, comfortable regular fit
__Neck:__ Rib knit on collar
Patch pocket on chest
Recycled Quiksilver woven flag label in side seam";261
EQBWS03378;BLC0;TAXER YOUTH (BLC0);;"__Fabric:__ Cotton elastane blend poplin fabric
__Wash:__ Enzyme wash
__Fit:__ Straight fit
__Outseam:__ 15""outseam, short length
__Waist:__ Elasticated waist
__Closure:__ Drawcord closure
__Pockets:__ Front slash pockets
Back patch pocket
__Branding:__ Woven label at front waist back
Woven label at back patch";261
EQYWS03912;GPB6;MWCARGOSHORT (GPB6);;"__Fabric:__ Cotton, elastane [230 g/m2]
__Fit:__ Easy straight fit
__Outseam:__ 20"" outseam
__Waist:__ Fixed waistband with zip and button closure
Side pockets
Cargo pockets
Quiksilver embroidery on side and back
Quiksilver recycled woven label pack";261
EQBWS03378;CRE0;TAXER YOUTH (CRE0);;"__Fabric:__ Cotton elastane blend poplin fabric
__Wash:__ Enzyme wash
__Fit:__ Straight fit
__Outseam:__ 15""outseam, short length
__Waist:__ Elasticated waist
__Closure:__ Drawcord closure
__Pockets:__ Front slash pockets
Back patch pocket
__Branding:__ Woven label at front waist back
Woven label at back patch";261
EQYWS03912;KVJ0;MWCARGOSHORT (KVJ0);;"__Fabric:__ Cotton, elastane [230 g/m2]
__Fit:__ Easy straight fit
__Outseam:__ 20"" outseam
__Waist:__ Fixed waistband with zip and button closure
Side pockets
Cargo pockets
Quiksilver embroidery on side and back
Quiksilver recycled woven label pack";261
AQYHA04614;KZM0;AMPED UP (KZM0);;"__Fabric:__ Amphibian fabric
__Technology:__ Flexfit¨
__Construction:__ 6-panel cap
__Visor/Brim:__ Curved brim
__Branding:__ Domed sonic weld logo on centre front";261
EQWWT03153;GCC6;LUDDENSHIRT (GCC6);;"__Fabric:__ seersucker textured fabric cotton elastane [88 g/m2]
__Fit:__ Dad fit
__Closure/Neck:__ Camp button closure
Quiksilver yarn-dyed plaid
All-over printed design
Recycled Quiksilver label pack";261
EQWNP03067;SZH1;VISTAWOVENPANT (SZH1);;"__Fabric:__ Lyocell [155 g/m2]
__Fit:__ Pleat and wide legs fit
Elasticated waistband
__Wash:__ Softener wash and anti-pilling treatment
Quiksilver embroidery on left leg";261
EQWWK03029;CJZ1;LUDDENSKIRT (CJZ1);;"__Fabric:__ seersucker textured fabric cotton elastane [88 g/m2]
__Fit:__ Mini
__Wash:__ Simple garment wash
Softener wash on fabric
Invisible zip opening on centre back
Quiksilver recycled woven label pack";261
AQBHA03607;TKS0;CLASSIC FOAM M& (TKS0);;"__Fabric:__ Polyester fabric
__Construction:__ 5 panel construction
__Visor:__ Flat bill
__Closure:__Plastic snapback closure
__Branding:__ High density screen print on centre front
__Other Features:__ Mixed batch patches across style
Polyester foam backed front panel
Mesh rear panels
High Definition label at rear closure";261
EQWNP03067;TKS0;VISTAWOVENPANT (TKS0);;"__Fabric:__ Lyocell [155 g/m2]
__Fit:__ Pleat and wide legs fit
Elasticated waistband
__Wash:__ Softener wash and anti-pilling treatment
Quiksilver embroidery on left leg";261
AQBHA03607;KZM0;CLASSIC FOAM M& (KZM0);;"__Fabric:__ Polyester fabric
__Construction:__ 5 panel construction
__Visor:__ Flat bill
__Closure:__Plastic snapback closure
__Branding:__ High density screen print on centre front
__Other Features:__ Mixed batch patches across style
Polyester foam backed front panel
Mesh rear panels
High Definition label at rear closure";261
EQYWS03910;KVJ0;URBANCHILL (KVJ0);;"__Fabric:__ Cotton [295 g/m2]
Corduroy fabric
__Fit:__ Baggy fit for an oversized look
__Outseam:__ 22"" outseam
__Outseam:__ 22"" outseam
__Fly/Waist:__ Semi Elasticated waistband
Side pockets
Back pockets
Quiksilver print";261
AQBHA03607;GNZ0;CLASSIC FOAM M& (GNZ0);;"__Fabric:__ Polyester fabric
__Construction:__ 5 panel construction
__Visor:__ Flat bill
__Closure:__Plastic snapback closure
__Branding:__ High density screen print on centre front
__Other Features:__ Mixed batch patches across style
Polyester foam backed front panel
Mesh rear panels
High Definition label at rear closure";261
AQYAA03354;KVJ8;Freshness Towel (KVJ8);;"__Fabric:__ Thick cotton velour
Sublimated print
__Size:__ 63"" x 31""/160cm x 80cm.";261
EQYWS03910;TKS0;URBANCHILL (TKS0);;"__Fabric:__ Cotton [295 g/m2]
Corduroy fabric
__Fit:__ Baggy fit for an oversized look
__Outseam:__ 22"" outseam
__Outseam:__ 22"" outseam
__Fly/Waist:__ Semi Elasticated waistband
Side pockets
Back pockets
Quiksilver print";261
AQYHA05096;YKM0;DECADES COTTON (YKM0);;"Curved brim
Faux debossed patch on centre front
__Fabric:__ Washed twill front panels, mesh rear panels
High-definition label at rear closure
Plastic snapback";261
AQYWR03136;BZM0;Surf Tee LS (BZM0);;"__Collection:__ Everyday collection
__Fabric:__ Recycled polyester elastane blend fabric 
Neoprene Foam: Stretchflight neoprene foam
__Technology:__ Moisture-wicking properties pull sweat away from the skin, keeping you dry
Chlorine resistant
__UV Protection:__ 50+ UPF sun protection 
Dye: Solution dyed (black)
__Fit:__ Loose fit 
__Neck:__ Crew neck 
__Sleeves:__ Long sleeves 
__Closure:__Pullover closure
Download [Declaration Of Conformity](https://cdn.napali.app/static/global/certificates/LYCRAS/243_QS_LYCRA-14782-Declaration_de_conformite-EPI_type_I.pdf)";261
EQYKT04391;PFJ0;SLUB ROUNDNECK (PFJ0);;"__Fabric:__ Cotton slub
__Fit:__ Regular fit
Rib collar
Chest embroidery
Quiksilver recycled woven label";261
EQWWT03158;TMP1;BRICKENS (TMP1);;"__Fabric:__ Lightweight cotton fabric [150 g/m2]
__Fit:__ Dad fit
__Closure:__Regular button closure
Cropped length
Quiksilver yarn-dyed plaid
Quiksilver Mercury embroidery on chest
Recycled Quiksilver label pack";261
EQYDP03501;BFBW;CARPENTERDEN (BFBW);;"__Fabric:__ Organic cotton denim [15 oz.]
__Fit:__ Baggy fit from waist all the way through and slight tapering at ankles
90s inspired wash is the lightest blue shade in the denim range
Double patch back pockets
Re-issued vintage Quiksilver label on back pocket
Printed internal pocket bags";261
EQYDP03501;BSNW;CARPENTERDEN (BSNW);;"__Fabric:__ Organic cotton denim [15 oz.]
__Fit:__ Baggy fit from waist all the way through and slight tapering at ankles
90s inspired wash is the lightest blue shade in the denim range
Double patch back pockets
Re-issued vintage Quiksilver label on back pocket
Printed internal pocket bags";261
EQYHY03892;CRE6;HIGHLINE AMPHIB (CRE6);;"__Use:__ Training
BENEFITS
__Freedom Of Movement:__ Comfortable, stretch fabric
DryFlight¨ Ultra wicking fabric - ultra-light, breathable and quick-drying
Smart pocket for your essentials
MADE BETTER
Made with 45% recycled polyester fibres from textile waste and 45% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Main fabric - Poplin, recycled polyester, elastane [120 g/m2]
Recycled polyester and elastane blend iner short
FEATURES
__Fit:__ Athletic fit
__Lining:__ Stretch iner liner
__Closure:__Soft jacquard-knit elasticated waist with drawcord
__Outseam:__ 17"" outseam
__Pockets:__ Signature secured phone pocket
Side hand pockets
Internal key pocket";261
EQYHA03457;KVJ0;STACKER RIPSTOP (KVJ0);;"6-panel structured design
Curved brim
3D logo embroidery on centre front
__Fabric:__ Twill weave fabric
High Definition label at rear closure
Adjustable plastic snap closure
__Fabric:__ Cotton polyester blend";261
EQYHA03457;GNZ0;STACKER RIPSTOP (GNZ0);;"6-panel structured design
Curved brim
3D logo embroidery on centre front
__Fabric:__ Twill weave fabric
High Definition label at rear closure
Adjustable plastic snap closure
__Fabric:__ Cotton polyester blend";261
EQYWS03919;KVJ0;MERCURYCARPENTE (KVJ0);;"__Fabric:__ Cotton stretch denim
__Wash:__ Stone Wash
__Fit:__ Baggy fit
__Waist:__ Fixed
__Closure:__Metal shank and zip
__Pockets:__ Front pockets
Coin pocket
Back patch pocket
Branded rivets on front pockets0 on back pocket";261
AQYHA04939;BRQ0;DECADES COTTON (BRQ0);;"6-panel low profile design
__Fabric:__ Washed twill fabric
Embroidery on front
Matching fabric on rear closure";261
EQWWT03153;CJZ1;LUDDENSHIRT (CJZ1);;"__Fabric:__ seersucker textured fabric cotton elastane [88 g/m2]
__Fit:__ Dad fit
__Closure/Neck:__ Camp button closure
Quiksilver yarn-dyed plaid
All-over printed design
Recycled Quiksilver label pack";261
